Ns_mhe;  Co_lvl;  Marker_noise;  EMG_noise;  nb_try;  iter
9; 3; 3; 3; 7; 81
9; 3; 3; 3; 8; 49
9; 3; 3; 3; 8; 57
9; 3; 3; 3; 8; 74
9; 3; 3; 3; 8; 75
9; 3; 3; 3; 8; 87
9; 3; 3; 3; 8; 88
9; 3; 3; 3; 9; 11
9; 3; 3; 3; 10; 43
9; 3; 3; 3; 10; 74
9; 3; 3; 3; 11; 54
9; 3; 3; 3; 12; 50
9; 3; 3; 3; 12; 51
9; 3; 3; 3; 12; 52
9; 3; 3; 3; 12; 61
9; 3; 3; 3; 12; 62
9; 3; 3; 3; 12; 63
9; 3; 3; 3; 13; 71
9; 3; 3; 3; 13; 76
9; 3; 3; 3; 13; 77
9; 3; 3; 3; 14; 19
9; 3; 3; 3; 16; 60
9; 3; 3; 3; 16; 69
9; 3; 3; 3; 16; 76
9; 3; 3; 3; 16; 77
9; 3; 3; 3; 16; 78
9; 3; 3; 3; 16; 82
9; 3; 3; 3; 16; 84
9; 3; 3; 3; 17; 22
