Ns_mhe;  Co_lvl;  Marker_noise;  EMG_noise;  nb_try;  iter
9; 2; 2; 1; 17; 66
9; 2; 2; 1; 17; 75
9; 2; 2; 1; 17; 83
9; 2; 2; 1; 17; 85
9; 2; 2; 1; 18; 60
9; 2; 2; 1; 18; 67
9; 2; 2; 1; 18; 68
9; 2; 2; 1; 18; 75
9; 2; 2; 1; 18; 76
9; 2; 2; 1; 18; 84
9; 2; 2; 1; 19; 27
9; 2; 2; 1; 19; 81
9; 2; 2; 1; 19; 91
9; 2; 2; 2; 0; 67
9; 2; 2; 2; 0; 91
9; 2; 2; 2; 1; 70
9; 2; 2; 2; 1; 71
9; 2; 2; 2; 1; 74
9; 2; 2; 2; 1; 75
9; 2; 2; 2; 1; 77
9; 2; 2; 2; 1; 78
9; 2; 2; 2; 1; 79
9; 2; 2; 2; 1; 80
9; 2; 2; 2; 1; 81
9; 2; 2; 2; 1; 82
9; 2; 2; 2; 1; 83
9; 2; 2; 2; 1; 84
9; 2; 2; 2; 1; 85
9; 2; 2; 2; 1; 86
9; 2; 2; 2; 1; 90
9; 2; 2; 2; 3; 20
9; 2; 2; 2; 5; 83
9; 2; 2; 2; 5; 85
9; 2; 2; 2; 5; 86
9; 2; 2; 2; 7; 78
9; 2; 2; 2; 13; 80
9; 2; 2; 2; 13; 88
9; 2; 2; 2; 14; 88
9; 2; 2; 2; 15; 5
9; 2; 2; 2; 15; 13
9; 2; 2; 2; 16; 16
9; 2; 2; 2; 16; 91
9; 2; 2; 2; 17; 45
9; 2; 2; 2; 17; 91
9; 2; 2; 2; 18; 82
9; 2; 2; 3; 0; 28
9; 2; 2; 3; 1; 53
9; 2; 2; 3; 1; 62
9; 2; 2; 3; 1; 65
9; 2; 2; 3; 1; 66
9; 2; 2; 3; 1; 67
9; 2; 2; 3; 1; 68
9; 2; 2; 3; 1; 71
9; 2; 2; 3; 1; 72
9; 2; 2; 3; 1; 73
9; 2; 2; 3; 1; 77
9; 2; 2; 3; 1; 78
9; 2; 2; 3; 1; 79
9; 2; 2; 3; 1; 83
9; 2; 2; 3; 1; 89
9; 2; 2; 3; 1; 90
9; 2; 2; 3; 3; 78
9; 2; 2; 3; 3; 84
9; 2; 2; 3; 3; 85
9; 2; 2; 3; 5; 71
9; 2; 2; 3; 6; 73
9; 2; 2; 3; 6; 82
9; 2; 2; 3; 6; 90
9; 2; 2; 3; 8; 73
9; 2; 2; 3; 11; 29
9; 2; 2; 3; 13; 74
9; 2; 2; 3; 13; 85
9; 2; 2; 3; 13; 87
9; 2; 2; 3; 15; 57
9; 2; 2; 3; 15; 77
9; 2; 2; 3; 15; 82
9; 2; 2; 3; 15; 84
9; 2; 2; 3; 15; 89
9; 2; 2; 3; 15; 90
9; 2; 2; 3; 15; 91
9; 2; 2; 3; 16; 13
9; 2; 2; 3; 17; 83
9; 2; 2; 3; 19; 23
9; 2; 3; 0; 0; 90
9; 2; 3; 0; 2; 81
9; 2; 3; 0; 2; 82
9; 2; 3; 0; 2; 84
9; 2; 3; 0; 2; 85
9; 2; 3; 0; 2; 86
9; 2; 3; 0; 2; 89
9; 2; 3; 0; 2; 90
9; 2; 3; 0; 3; 86
9; 2; 3; 0; 3; 87
9; 2; 3; 0; 3; 89
9; 2; 3; 0; 4; 83
9; 2; 3; 0; 4; 84
9; 2; 3; 0; 4; 85
9; 2; 3; 0; 4; 86
9; 2; 3; 0; 5; 75
9; 2; 3; 0; 5; 85
9; 2; 3; 0; 5; 91
9; 2; 3; 0; 6; 77
9; 2; 3; 0; 6; 78
9; 2; 3; 0; 6; 79
9; 2; 3; 0; 6; 87
9; 2; 3; 0; 6; 88
9; 2; 3; 0; 8; 76
9; 2; 3; 0; 8; 78
9; 2; 3; 0; 8; 84
9; 2; 3; 0; 8; 90
9; 2; 3; 0; 8; 91
9; 2; 3; 0; 10; 89
9; 2; 3; 0; 10; 90
9; 2; 3; 0; 10; 91
9; 2; 3; 0; 11; 75
9; 2; 3; 0; 11; 84
9; 2; 3; 0; 11; 86
9; 2; 3; 0; 11; 90
9; 2; 3; 0; 11; 91
9; 2; 3; 0; 12; 71
9; 2; 3; 0; 12; 83
9; 2; 3; 0; 12; 86
9; 2; 3; 0; 12; 87
9; 2; 3; 0; 12; 88
9; 2; 3; 0; 12; 91
9; 2; 3; 0; 15; 73
9; 2; 3; 0; 15; 80
9; 2; 3; 0; 15; 81
9; 2; 3; 0; 16; 75
9; 2; 3; 0; 16; 84
9; 2; 3; 0; 16; 90
9; 2; 3; 0; 16; 91
9; 2; 3; 0; 17; 71
9; 2; 3; 0; 17; 77
9; 2; 3; 0; 17; 78
9; 2; 3; 0; 17; 83
9; 2; 3; 0; 17; 91
9; 2; 3; 0; 18; 74
9; 2; 3; 0; 18; 83
9; 2; 3; 0; 18; 89
9; 2; 3; 0; 19; 76
9; 2; 3; 0; 19; 77
9; 2; 3; 0; 19; 78
9; 2; 3; 0; 19; 85
9; 2; 3; 0; 19; 86
9; 2; 3; 1; 0; 86
9; 2; 3; 1; 0; 87
9; 2; 3; 1; 1; 75
9; 2; 3; 1; 1; 76
9; 2; 3; 1; 1; 77
9; 2; 3; 1; 1; 78
9; 2; 3; 1; 1; 87
9; 2; 3; 1; 1; 88
9; 2; 3; 1; 1; 89
9; 2; 3; 1; 2; 73
9; 2; 3; 1; 2; 89
9; 2; 3; 1; 2; 90
9; 2; 3; 1; 3; 70
9; 2; 3; 1; 4; 88
9; 2; 3; 1; 5; 27
9; 2; 3; 1; 5; 91
9; 2; 3; 1; 6; 64
9; 2; 3; 1; 6; 71
9; 2; 3; 1; 6; 76
9; 2; 3; 1; 6; 77
9; 2; 3; 1; 6; 79
9; 2; 3; 1; 6; 80
9; 2; 3; 1; 6; 81
9; 2; 3; 1; 6; 82
9; 2; 3; 1; 6; 83
9; 2; 3; 1; 6; 84
9; 2; 3; 1; 6; 86
9; 2; 3; 1; 6; 87
9; 2; 3; 1; 6; 88
9; 2; 3; 1; 6; 89
9; 2; 3; 1; 6; 91
9; 2; 3; 1; 7; 84
9; 2; 3; 1; 8; 80
9; 2; 3; 1; 9; 69
9; 2; 3; 1; 9; 84
9; 2; 3; 1; 9; 85
9; 2; 3; 1; 9; 86
9; 2; 3; 1; 9; 91
9; 2; 3; 1; 11; 91
9; 2; 3; 1; 12; 88
9; 2; 3; 1; 12; 89
9; 2; 3; 1; 12; 90
9; 2; 3; 1; 12; 91
9; 2; 3; 1; 13; 66
9; 2; 3; 1; 13; 75
9; 2; 3; 1; 13; 84
9; 2; 3; 1; 14; 70
9; 2; 3; 1; 14; 84
9; 2; 3; 1; 15; 91
9; 2; 3; 1; 17; 57
9; 2; 3; 1; 17; 58
9; 2; 3; 1; 17; 59
9; 2; 3; 1; 17; 60
9; 2; 3; 1; 17; 70
9; 2; 3; 1; 17; 71
9; 2; 3; 1; 18; 82
9; 2; 3; 1; 19; 74
9; 2; 3; 2; 0; 62
9; 2; 3; 2; 0; 68
9; 2; 3; 2; 0; 76
9; 2; 3; 2; 0; 78
9; 2; 3; 2; 0; 79
9; 2; 3; 2; 0; 83
9; 2; 3; 2; 1; 52
9; 2; 3; 2; 2; 50
9; 2; 3; 2; 2; 87
9; 2; 3; 2; 4; 89
9; 2; 3; 2; 5; 81
9; 2; 3; 2; 5; 90
9; 2; 3; 2; 6; 80
9; 2; 3; 2; 6; 84
9; 2; 3; 2; 6; 85
9; 2; 3; 2; 6; 86
9; 2; 3; 2; 6; 87
9; 2; 3; 2; 6; 88
9; 2; 3; 2; 6; 89
9; 2; 3; 2; 6; 91
9; 2; 3; 2; 8; 27
9; 2; 3; 2; 11; 60
9; 2; 3; 2; 11; 68
9; 2; 3; 2; 11; 69
9; 2; 3; 2; 11; 72
9; 2; 3; 2; 11; 73
9; 2; 3; 2; 11; 74
9; 2; 3; 2; 11; 75
9; 2; 3; 2; 11; 77
9; 2; 3; 2; 11; 91
9; 2; 3; 2; 12; 76
9; 2; 3; 2; 12; 82
9; 2; 3; 2; 12; 83
9; 2; 3; 2; 12; 87
9; 2; 3; 2; 12; 88
9; 2; 3; 2; 12; 89
9; 2; 3; 2; 12; 91
9; 2; 3; 2; 14; 77
9; 2; 3; 2; 14; 85
9; 2; 3; 2; 17; 64
9; 2; 3; 2; 17; 80
9; 2; 3; 2; 19; 7
9; 2; 3; 3; 0; 79
9; 2; 3; 3; 1; 68
9; 2; 3; 3; 1; 82
9; 2; 3; 3; 1; 89
9; 2; 3; 3; 2; 76
9; 2; 3; 3; 3; 8
9; 2; 3; 3; 3; 70
9; 2; 3; 3; 3; 78
9; 2; 3; 3; 3; 83
9; 2; 3; 3; 3; 84
9; 2; 3; 3; 3; 87
9; 2; 3; 3; 3; 90
9; 2; 3; 3; 3; 91
9; 2; 3; 3; 4; 50
9; 2; 3; 3; 5; 40
9; 2; 3; 3; 5; 41
9; 2; 3; 3; 5; 53
9; 2; 3; 3; 6; 80
9; 2; 3; 3; 7; 53
9; 2; 3; 3; 15; 28
9; 2; 3; 3; 16; 82
9; 2; 3; 3; 16; 86
9; 2; 3; 3; 16; 88
9; 2; 3; 3; 19; 83
9; 3; 0; 1; 3; 83
9; 3; 0; 1; 4; 70
9; 3; 0; 1; 4; 80
9; 3; 0; 1; 4; 89
9; 3; 0; 1; 8; 28
9; 3; 0; 1; 9; 88
9; 3; 0; 1; 11; 75
9; 3; 0; 1; 11; 84
9; 3; 0; 1; 11; 88
9; 3; 0; 1; 11; 90
9; 3; 0; 1; 19; 91
9; 3; 0; 2; 2; 9
9; 3; 0; 2; 3; 75
9; 3; 0; 2; 5; 85
9; 3; 0; 2; 8; 64
9; 3; 0; 2; 8; 78
9; 3; 0; 2; 8; 85
9; 3; 0; 2; 11; 68
9; 3; 0; 2; 11; 77
9; 3; 0; 2; 18; 71
9; 3; 0; 2; 18; 80
9; 3; 0; 2; 18; 85
9; 3; 0; 2; 18; 86
9; 3; 0; 3; 0; 54
9; 3; 0; 3; 1; 19
9; 3; 0; 3; 2; 33
9; 3; 0; 3; 3; 83
9; 3; 0; 3; 3; 85
9; 3; 0; 3; 3; 90
9; 3; 0; 3; 3; 91
9; 3; 0; 3; 4; 1
9; 3; 0; 3; 5; 7
9; 3; 0; 3; 6; 17
9; 3; 0; 3; 6; 19
9; 3; 0; 3; 6; 73
9; 3; 0; 3; 8; 58
9; 3; 0; 3; 8; 59
9; 3; 0; 3; 9; 44
9; 3; 0; 3; 10; 82
9; 3; 0; 3; 11; 44
9; 3; 0; 3; 11; 70
9; 3; 0; 3; 13; 28
9; 3; 0; 3; 13; 41
9; 3; 0; 3; 13; 60
9; 3; 0; 3; 14; 12
9; 3; 0; 3; 14; 18
9; 3; 0; 3; 17; 39
9; 3; 0; 3; 18; 14
9; 3; 0; 3; 19; 24
9; 3; 0; 3; 19; 30
9; 3; 0; 3; 19; 53
9; 3; 0; 3; 19; 74
9; 3; 1; 0; 3; 43
9; 3; 1; 1; 6; 82
9; 3; 1; 1; 6; 87
9; 3; 1; 1; 12; 37
9; 3; 1; 1; 15; 83
9; 3; 1; 1; 15; 84
9; 3; 1; 1; 15; 87
9; 3; 1; 1; 15; 88
9; 3; 1; 1; 15; 89
9; 3; 1; 1; 15; 90
9; 3; 1; 1; 15; 91
9; 3; 1; 1; 17; 56
9; 3; 1; 1; 18; 74
9; 3; 1; 1; 19; 26
9; 3; 1; 2; 1; 85
9; 3; 1; 2; 2; 29
9; 3; 1; 2; 5; 25
9; 3; 1; 2; 5; 71
9; 3; 1; 2; 7; 86
9; 3; 1; 2; 8; 23
9; 3; 1; 2; 8; 42
9; 3; 1; 2; 15; 16
9; 3; 1; 2; 15; 52
9; 3; 1; 2; 15; 59
9; 3; 1; 2; 18; 58
9; 3; 1; 2; 18; 75
9; 3; 1; 2; 18; 88
9; 3; 1; 2; 18; 91
9; 3; 1; 3; 0; 82
9; 3; 1; 3; 1; 13
9; 3; 1; 3; 3; 72
9; 3; 1; 3; 3; 91
9; 3; 1; 3; 4; 18
9; 3; 1; 3; 5; 24
9; 3; 1; 3; 5; 69
9; 3; 1; 3; 6; 60
9; 3; 1; 3; 9; 52
9; 3; 1; 3; 9; 56
9; 3; 1; 3; 10; 11
9; 3; 1; 3; 12; 76
9; 3; 1; 3; 12; 82
9; 3; 1; 3; 12; 86
9; 3; 1; 3; 12; 90
9; 3; 1; 3; 13; 25
9; 3; 1; 3; 14; 50
9; 3; 1; 3; 19; 75
9; 3; 2; 0; 0; 33
9; 3; 2; 0; 15; 51
9; 3; 2; 1; 0; 83
9; 3; 2; 1; 0; 87
9; 3; 2; 1; 0; 88
9; 3; 2; 1; 0; 91
9; 3; 2; 1; 2; 76
9; 3; 2; 1; 3; 51
9; 3; 2; 1; 3; 57
9; 3; 2; 1; 3; 91
9; 3; 2; 1; 5; 87
9; 3; 2; 1; 8; 28
9; 3; 2; 1; 8; 52
9; 3; 2; 1; 9; 4
9; 3; 2; 1; 15; 51
9; 3; 2; 1; 15; 52
9; 3; 2; 2; 1; 73
9; 3; 2; 2; 2; 85
9; 3; 2; 2; 3; 76
9; 3; 2; 2; 5; 90
9; 3; 2; 2; 6; 9
9; 3; 2; 2; 7; 89
9; 3; 2; 2; 8; 48
9; 3; 2; 2; 11; 83
9; 3; 2; 2; 11; 89
9; 3; 2; 2; 15; 47
9; 3; 2; 2; 15; 80
9; 3; 2; 2; 15; 87
9; 3; 2; 2; 16; 16
9; 3; 2; 2; 17; 54
9; 3; 2; 3; 3; 56
9; 3; 2; 3; 4; 70
9; 3; 2; 3; 7; 49
9; 3; 2; 3; 9; 44
9; 3; 2; 3; 9; 51
9; 3; 2; 3; 12; 29
9; 3; 2; 3; 12; 55
9; 3; 2; 3; 13; 44
9; 3; 2; 3; 18; 45
9; 3; 3; 0; 14; 38
9; 3; 3; 0; 16; 88
9; 3; 3; 1; 0; 88
9; 3; 3; 1; 3; 88
9; 3; 3; 1; 5; 57
9; 3; 3; 1; 9; 71
9; 3; 3; 1; 10; 4
9; 3; 3; 1; 11; 55
9; 3; 3; 1; 11; 70
9; 3; 3; 1; 11; 79
9; 3; 3; 1; 11; 80
9; 3; 3; 1; 11; 81
9; 3; 3; 1; 11; 82
9; 3; 3; 1; 11; 86
9; 3; 3; 1; 11; 87
9; 3; 3; 1; 12; 36
9; 3; 3; 1; 14; 55
9; 3; 3; 1; 16; 43
9; 3; 3; 1; 19; 88
9; 3; 3; 1; 19; 89
9; 3; 3; 1; 19; 90
9; 3; 3; 1; 19; 91
9; 3; 3; 2; 0; 50
9; 3; 3; 2; 0; 85
9; 3; 3; 2; 0; 88
9; 3; 3; 2; 0; 89
9; 3; 3; 2; 0; 90
9; 3; 3; 2; 0; 91
9; 3; 3; 2; 1; 70
9; 3; 3; 2; 1; 81
9; 3; 3; 2; 1; 87
9; 3; 3; 2; 1; 88
9; 3; 3; 2; 1; 90
9; 3; 3; 2; 3; 52
9; 3; 3; 2; 8; 29
9; 3; 3; 2; 9; 59
9; 3; 3; 2; 9; 78
9; 3; 3; 2; 9; 82
9; 3; 3; 2; 9; 86
9; 3; 3; 2; 12; 49
9; 3; 3; 2; 12; 50
9; 3; 3; 2; 13; 41
9; 3; 3; 2; 14; 90
9; 3; 3; 2; 17; 19
9; 3; 3; 3; 3; 47
9; 3; 3; 3; 5; 84
9; 3; 3; 3; 6; 67
9; 3; 3; 3; 6; 81
9; 3; 3; 3; 6; 85
9; 3; 3; 3; 6; 86
9; 3; 3; 3; 6; 87
9; 3; 3; 3; 6; 89
9; 3; 3; 3; 6; 90
9; 3; 3; 3; 6; 91
9; 3; 3; 3; 8; 62
9; 3; 3; 3; 9; 8
9; 3; 3; 3; 9; 89
9; 3; 3; 3; 11; 26
9; 3; 3; 3; 15; 7
9; 3; 3; 3; 15; 59
9; 3; 3; 3; 16; 67
9; 3; 3; 3; 17; 84
