Ns_mhe;  Co_lvl;  Marker_noise;  EMG_noise;  nb_try;  iter
9; 1; 0; 1; 0; 77
9; 1; 0; 1; 0; 81
9; 1; 0; 1; 0; 86
9; 1; 0; 1; 0; 87
9; 1; 0; 1; 8; 70
9; 1; 0; 1; 8; 77
9; 1; 0; 1; 8; 81
9; 1; 0; 1; 8; 82
9; 1; 0; 1; 8; 87
9; 1; 0; 1; 8; 88
9; 1; 0; 1; 8; 91
9; 1; 0; 1; 15; 68
9; 1; 0; 1; 15; 75
9; 1; 0; 1; 15; 76
9; 1; 0; 1; 15; 80
9; 1; 0; 1; 15; 81
9; 1; 0; 1; 15; 86
9; 1; 0; 1; 16; 81
9; 1; 0; 1; 17; 81
9; 1; 0; 1; 17; 88
9; 1; 0; 1; 18; 65
9; 1; 0; 2; 0; 66
9; 1; 0; 2; 0; 75
9; 1; 0; 2; 0; 76
9; 1; 0; 2; 0; 83
9; 1; 0; 2; 0; 84
9; 1; 0; 2; 3; 72
9; 1; 0; 2; 3; 80
9; 1; 0; 2; 3; 81
9; 1; 0; 2; 3; 87
9; 1; 0; 2; 3; 91
9; 1; 0; 2; 4; 86
9; 1; 0; 2; 5; 75
9; 1; 0; 2; 5; 88
9; 1; 0; 2; 5; 89
9; 1; 0; 2; 7; 7
9; 1; 0; 2; 10; 76
9; 1; 0; 2; 10; 78
9; 1; 0; 2; 10; 79
9; 1; 0; 2; 10; 80
9; 1; 0; 2; 10; 81
9; 1; 0; 2; 14; 45
9; 1; 0; 2; 15; 47
9; 1; 0; 2; 15; 67
9; 1; 0; 2; 15; 88
9; 1; 0; 2; 18; 2
9; 1; 0; 2; 18; 54
9; 1; 0; 2; 18; 68
9; 1; 0; 2; 18; 69
9; 1; 0; 2; 18; 76
9; 1; 0; 2; 18; 77
9; 1; 0; 2; 18; 91
9; 1; 0; 3; 0; 37
9; 1; 0; 3; 0; 65
9; 1; 0; 3; 0; 66
9; 1; 0; 3; 0; 67
9; 1; 0; 3; 0; 68
9; 1; 0; 3; 0; 69
9; 1; 0; 3; 0; 70
9; 1; 0; 3; 0; 71
9; 1; 0; 3; 0; 72
9; 1; 0; 3; 0; 74
9; 1; 0; 3; 0; 77
9; 1; 0; 3; 0; 78
9; 1; 0; 3; 2; 44
9; 1; 0; 3; 4; 47
9; 1; 0; 3; 4; 89
9; 1; 0; 3; 6; 51
9; 1; 0; 3; 7; 82
9; 1; 0; 3; 8; 84
9; 1; 0; 3; 8; 85
9; 1; 0; 3; 9; 75
9; 1; 0; 3; 12; 15
9; 1; 0; 3; 13; 37
9; 1; 0; 3; 13; 70
9; 1; 0; 3; 13; 78
9; 1; 0; 3; 13; 88
9; 1; 0; 3; 15; 21
9; 1; 0; 3; 15; 46
9; 1; 0; 3; 15; 47
9; 1; 1; 0; 5; 25
9; 1; 1; 1; 1; 84
9; 1; 1; 1; 1; 91
9; 1; 1; 1; 4; 66
9; 1; 1; 1; 7; 81
9; 1; 1; 1; 7; 82
9; 1; 1; 1; 7; 83
9; 1; 1; 1; 7; 84
9; 1; 1; 1; 7; 85
9; 1; 1; 1; 7; 88
9; 1; 1; 1; 10; 74
9; 1; 1; 1; 10; 91
9; 1; 1; 2; 0; 84
9; 1; 1; 2; 4; 61
9; 1; 1; 2; 4; 62
9; 1; 1; 2; 4; 63
9; 1; 1; 2; 4; 64
9; 1; 1; 2; 4; 65
9; 1; 1; 2; 4; 66
9; 1; 1; 2; 4; 70
9; 1; 1; 2; 5; 62
9; 1; 1; 2; 5; 63
9; 1; 1; 2; 5; 69
9; 1; 1; 2; 5; 70
9; 1; 1; 2; 5; 71
9; 1; 1; 2; 5; 77
9; 1; 1; 2; 5; 78
9; 1; 1; 2; 5; 85
9; 1; 1; 2; 8; 75
9; 1; 1; 2; 8; 85
9; 1; 1; 2; 11; 63
9; 1; 1; 2; 11; 64
9; 1; 1; 2; 13; 53
9; 1; 1; 2; 13; 77
9; 1; 1; 2; 13; 81
9; 1; 1; 2; 13; 90
9; 1; 1; 2; 13; 91
9; 1; 1; 2; 14; 63
9; 1; 1; 2; 14; 70
9; 1; 1; 2; 14; 76
9; 1; 1; 2; 14; 77
9; 1; 1; 2; 14; 83
9; 1; 1; 2; 14; 84
9; 1; 1; 2; 14; 90
9; 1; 1; 2; 15; 50
9; 1; 1; 2; 15; 66
9; 1; 1; 2; 15; 67
9; 1; 1; 2; 15; 68
9; 1; 1; 2; 15; 70
9; 1; 1; 2; 15; 71
9; 1; 1; 2; 16; 70
9; 1; 1; 2; 16; 76
9; 1; 1; 2; 16; 83
9; 1; 1; 2; 16; 84
9; 1; 1; 2; 16; 85
9; 1; 1; 2; 16; 90
9; 1; 1; 2; 17; 81
9; 1; 1; 2; 17; 82
9; 1; 1; 2; 19; 80
9; 1; 1; 3; 0; 74
9; 1; 1; 3; 0; 90
9; 1; 1; 3; 2; 68
9; 1; 1; 3; 5; 11
9; 1; 1; 3; 5; 71
9; 1; 1; 3; 6; 70
9; 1; 1; 3; 7; 77
9; 1; 1; 3; 11; 56
9; 1; 1; 3; 11; 68
9; 1; 1; 3; 11; 69
9; 1; 1; 3; 11; 70
9; 1; 1; 3; 13; 67
9; 1; 1; 3; 14; 74
9; 1; 1; 3; 14; 75
9; 1; 1; 3; 14; 76
9; 1; 1; 3; 14; 77
9; 1; 1; 3; 14; 82
9; 1; 1; 3; 15; 70
9; 1; 1; 3; 16; 74
9; 1; 2; 0; 0; 89
9; 1; 2; 0; 2; 86
9; 1; 2; 0; 2; 87
9; 1; 2; 1; 0; 71
9; 1; 2; 1; 1; 60
9; 1; 2; 1; 1; 68
9; 1; 2; 1; 1; 79
9; 1; 2; 1; 1; 83
9; 1; 2; 1; 1; 84
9; 1; 2; 1; 1; 85
9; 1; 2; 1; 1; 86
9; 1; 2; 1; 1; 87
9; 1; 2; 1; 1; 88
9; 1; 2; 1; 1; 89
9; 1; 2; 1; 1; 90
9; 1; 2; 1; 1; 91
9; 1; 2; 1; 3; 91
9; 1; 2; 1; 7; 88
9; 1; 2; 1; 10; 74
9; 1; 2; 1; 10; 81
9; 1; 2; 1; 12; 58
9; 1; 2; 1; 12; 74
9; 1; 2; 1; 12; 88
9; 1; 2; 1; 13; 79
9; 1; 2; 1; 13; 85
9; 1; 2; 1; 13; 90
9; 1; 2; 1; 15; 90
9; 1; 2; 2; 2; 58
9; 1; 2; 2; 2; 75
9; 1; 2; 2; 2; 80
9; 1; 2; 2; 2; 81
9; 1; 2; 2; 2; 82
9; 1; 2; 2; 2; 88
9; 1; 2; 2; 2; 89
9; 1; 2; 2; 3; 80
9; 1; 2; 2; 4; 26
9; 1; 2; 2; 5; 79
9; 1; 2; 2; 5; 88
9; 1; 2; 2; 5; 89
9; 1; 2; 2; 5; 90
9; 1; 2; 2; 6; 79
9; 1; 2; 2; 6; 82
9; 1; 2; 2; 6; 83
9; 1; 2; 2; 6; 84
9; 1; 2; 2; 6; 86
9; 1; 2; 2; 6; 87
9; 1; 2; 2; 6; 88
9; 1; 2; 2; 6; 91
9; 1; 2; 2; 8; 27
9; 1; 2; 2; 9; 57
9; 1; 2; 2; 9; 70
9; 1; 2; 2; 9; 76
9; 1; 2; 2; 12; 45
9; 1; 2; 2; 12; 87
9; 1; 2; 2; 12; 89
9; 1; 2; 2; 14; 54
9; 1; 2; 2; 14; 55
9; 1; 2; 2; 14; 58
9; 1; 2; 2; 14; 59
9; 1; 2; 2; 14; 60
9; 1; 2; 2; 14; 61
9; 1; 2; 2; 14; 66
9; 1; 2; 2; 14; 67
9; 1; 2; 2; 14; 68
9; 1; 2; 2; 14; 72
9; 1; 2; 2; 14; 73
9; 1; 2; 2; 14; 74
9; 1; 2; 2; 14; 75
9; 1; 2; 2; 14; 77
9; 1; 2; 2; 14; 78
9; 1; 2; 2; 14; 79
9; 1; 2; 2; 14; 80
9; 1; 2; 2; 14; 81
9; 1; 2; 2; 14; 82
9; 1; 2; 2; 14; 84
9; 1; 2; 2; 14; 86
9; 1; 2; 2; 15; 2
9; 1; 2; 2; 15; 65
9; 1; 2; 2; 15; 66
9; 1; 2; 2; 15; 67
9; 1; 2; 2; 15; 68
9; 1; 2; 2; 18; 69
9; 1; 2; 2; 18; 76
9; 1; 2; 2; 18; 77
9; 1; 2; 2; 18; 78
9; 1; 2; 2; 18; 83
9; 1; 2; 2; 19; 58
9; 1; 2; 2; 19; 68
9; 1; 2; 2; 19; 75
9; 1; 2; 2; 19; 81
9; 1; 2; 2; 19; 82
9; 1; 2; 2; 19; 83
9; 1; 2; 2; 19; 84
9; 1; 2; 2; 19; 85
9; 1; 2; 2; 19; 86
9; 1; 2; 2; 19; 87
9; 1; 2; 2; 19; 88
9; 1; 2; 2; 19; 89
9; 1; 2; 2; 19; 90
9; 1; 2; 2; 19; 91
9; 1; 2; 3; 4; 21
9; 1; 2; 3; 7; 68
9; 1; 2; 3; 9; 23
9; 1; 2; 3; 9; 77
9; 1; 2; 3; 12; 86
9; 1; 2; 3; 16; 55
9; 1; 2; 3; 17; 13
9; 1; 2; 3; 18; 64
9; 1; 2; 3; 18; 65
9; 1; 3; 0; 1; 86
9; 1; 3; 0; 1; 91
9; 1; 3; 0; 3; 91
9; 1; 3; 0; 6; 85
9; 1; 3; 0; 7; 87
9; 1; 3; 0; 9; 90
9; 1; 3; 0; 11; 91
9; 1; 3; 0; 12; 91
9; 1; 3; 0; 13; 88
9; 1; 3; 0; 13; 90
9; 1; 3; 0; 13; 91
9; 1; 3; 0; 14; 87
9; 1; 3; 0; 14; 90
9; 1; 3; 0; 16; 81
9; 1; 3; 0; 16; 88
9; 1; 3; 0; 16; 89
9; 1; 3; 0; 17; 82
9; 1; 3; 0; 17; 89
9; 1; 3; 1; 0; 86
9; 1; 3; 1; 5; 73
9; 1; 3; 1; 5; 74
9; 1; 3; 1; 5; 86
9; 1; 3; 1; 6; 64
9; 1; 3; 1; 6; 72
9; 1; 3; 1; 6; 78
9; 1; 3; 1; 6; 79
9; 1; 3; 1; 7; 73
9; 1; 3; 1; 7; 82
9; 1; 3; 1; 7; 91
9; 1; 3; 1; 8; 57
9; 1; 3; 1; 8; 71
9; 1; 3; 1; 8; 76
9; 1; 3; 1; 8; 79
9; 1; 3; 1; 8; 80
9; 1; 3; 1; 8; 81
9; 1; 3; 1; 8; 83
9; 1; 3; 1; 8; 84
9; 1; 3; 1; 8; 86
9; 1; 3; 1; 8; 87
9; 1; 3; 1; 8; 88
9; 1; 3; 1; 8; 89
9; 1; 3; 1; 8; 90
9; 1; 3; 1; 9; 74
9; 1; 3; 1; 9; 79
9; 1; 3; 1; 9; 85
9; 1; 3; 1; 9; 86
9; 1; 3; 1; 9; 91
9; 1; 3; 1; 10; 73
9; 1; 3; 1; 10; 81
9; 1; 3; 1; 10; 88
9; 1; 3; 1; 16; 76
9; 1; 3; 1; 16; 78
9; 1; 3; 1; 16; 80
9; 1; 3; 1; 17; 82
9; 1; 3; 1; 17; 89
9; 1; 3; 1; 18; 86
9; 1; 3; 1; 18; 90
9; 1; 3; 1; 18; 91
9; 1; 3; 1; 19; 71
9; 1; 3; 1; 19; 72
9; 1; 3; 1; 19; 73
9; 1; 3; 1; 19; 74
9; 1; 3; 1; 19; 75
9; 1; 3; 2; 0; 85
9; 1; 3; 2; 0; 87
9; 1; 3; 2; 0; 88
9; 1; 3; 2; 0; 89
9; 1; 3; 2; 1; 68
9; 1; 3; 2; 1; 74
9; 1; 3; 2; 1; 75
9; 1; 3; 2; 1; 76
9; 1; 3; 2; 1; 81
9; 1; 3; 2; 1; 82
9; 1; 3; 2; 2; 53
9; 1; 3; 2; 2; 70
9; 1; 3; 2; 2; 86
9; 1; 3; 2; 2; 87
9; 1; 3; 2; 3; 69
9; 1; 3; 2; 3; 70
9; 1; 3; 2; 3; 71
9; 1; 3; 2; 3; 72
9; 1; 3; 2; 3; 85
9; 1; 3; 2; 5; 49
9; 1; 3; 2; 5; 76
9; 1; 3; 2; 5; 80
9; 1; 3; 2; 5; 81
9; 1; 3; 2; 5; 83
9; 1; 3; 2; 5; 84
9; 1; 3; 2; 5; 85
9; 1; 3; 2; 5; 86
9; 1; 3; 2; 5; 87
9; 1; 3; 2; 5; 90
9; 1; 3; 2; 5; 91
9; 1; 3; 2; 7; 72
9; 1; 3; 2; 7; 81
9; 1; 3; 2; 7; 82
9; 1; 3; 2; 7; 89
9; 1; 3; 2; 9; 58
9; 1; 3; 2; 9; 74
9; 1; 3; 2; 9; 85
9; 1; 3; 2; 9; 86
9; 1; 3; 2; 11; 76
9; 1; 3; 2; 11; 77
9; 1; 3; 2; 11; 85
9; 1; 3; 2; 12; 84
9; 1; 3; 2; 13; 67
9; 1; 3; 2; 13; 90
9; 1; 3; 2; 14; 78
9; 1; 3; 2; 16; 82
9; 1; 3; 2; 17; 70
9; 1; 3; 2; 17; 78
9; 1; 3; 2; 17; 79
9; 1; 3; 2; 18; 91
9; 1; 3; 3; 0; 52
9; 1; 3; 3; 0; 53
9; 1; 3; 3; 2; 77
9; 1; 3; 3; 4; 30
9; 1; 3; 3; 7; 30
9; 1; 3; 3; 8; 48
9; 1; 3; 3; 8; 58
9; 1; 3; 3; 8; 60
9; 1; 3; 3; 8; 63
9; 1; 3; 3; 8; 64
9; 1; 3; 3; 8; 70
9; 1; 3; 3; 8; 73
9; 1; 3; 3; 8; 79
9; 1; 3; 3; 8; 80
9; 1; 3; 3; 8; 90
9; 1; 3; 3; 11; 46
9; 1; 3; 3; 16; 64
9; 1; 3; 3; 16; 90
9; 1; 3; 3; 17; 79
9; 1; 3; 3; 18; 71
9; 1; 3; 3; 18; 72
9; 1; 3; 3; 19; 79
9; 2; 0; 1; 5; 57
9; 2; 0; 1; 5; 68
9; 2; 0; 1; 5; 69
9; 2; 0; 1; 5; 82
9; 2; 0; 1; 6; 63
9; 2; 0; 1; 6; 64
9; 2; 0; 1; 6; 71
9; 2; 0; 1; 6; 80
9; 2; 0; 1; 6; 81
9; 2; 0; 1; 6; 84
9; 2; 0; 1; 6; 86
9; 2; 0; 1; 6; 87
9; 2; 0; 1; 6; 88
9; 2; 0; 1; 8; 72
9; 2; 0; 1; 8; 81
9; 2; 0; 1; 9; 60
9; 2; 0; 1; 9; 62
9; 2; 0; 1; 9; 70
9; 2; 0; 1; 9; 71
9; 2; 0; 1; 9; 72
9; 2; 0; 1; 10; 76
9; 2; 0; 1; 10; 87
9; 2; 0; 1; 11; 37
9; 2; 0; 1; 14; 72
9; 2; 0; 1; 14; 73
9; 2; 0; 1; 17; 86
9; 2; 0; 1; 17; 87
9; 2; 0; 1; 17; 90
9; 2; 0; 1; 17; 91
9; 2; 0; 1; 18; 71
9; 2; 0; 1; 18; 83
9; 2; 0; 1; 19; 80
9; 2; 0; 1; 19; 89
9; 2; 0; 2; 2; 82
9; 2; 0; 2; 3; 18
9; 2; 0; 2; 5; 27
9; 2; 0; 2; 5; 59
9; 2; 0; 2; 5; 85
9; 2; 0; 2; 5; 88
9; 2; 0; 2; 5; 90
9; 2; 0; 2; 6; 84
9; 2; 0; 2; 6; 85
9; 2; 0; 2; 6; 86
9; 2; 0; 2; 6; 90
9; 2; 0; 2; 6; 91
9; 2; 0; 2; 7; 75
9; 2; 0; 2; 7; 84
9; 2; 0; 2; 7; 85
9; 2; 0; 2; 9; 53
9; 2; 0; 2; 11; 81
9; 2; 0; 2; 11; 83
9; 2; 0; 2; 11; 84
9; 2; 0; 2; 12; 41
9; 2; 0; 2; 12; 43
9; 2; 0; 2; 12; 44
9; 2; 0; 2; 12; 46
9; 2; 0; 2; 13; 77
9; 2; 0; 2; 13; 78
9; 2; 0; 2; 13; 79
9; 2; 0; 2; 16; 48
9; 2; 0; 2; 16; 74
9; 2; 0; 2; 19; 67
9; 2; 0; 2; 19; 82
9; 2; 0; 2; 19; 83
9; 2; 0; 2; 19; 89
9; 2; 0; 2; 19; 90
9; 2; 0; 3; 0; 88
9; 2; 0; 3; 0; 89
9; 2; 0; 3; 1; 6
9; 2; 0; 3; 1; 50
9; 2; 0; 3; 1; 67
9; 2; 0; 3; 1; 73
9; 2; 0; 3; 2; 24
9; 2; 0; 3; 4; 81
9; 2; 0; 3; 4; 87
9; 2; 0; 3; 4; 88
9; 2; 0; 3; 6; 76
9; 2; 0; 3; 8; 23
9; 2; 0; 3; 9; 48
9; 2; 0; 3; 10; 17
9; 2; 0; 3; 10; 76
9; 2; 0; 3; 11; 15
9; 2; 0; 3; 11; 62
9; 2; 0; 3; 13; 79
9; 2; 0; 3; 14; 46
9; 2; 0; 3; 16; 61
9; 2; 0; 3; 16; 62
9; 2; 0; 3; 16; 63
9; 2; 0; 3; 16; 64
9; 2; 0; 3; 16; 65
9; 2; 0; 3; 16; 68
9; 2; 0; 3; 16; 69
9; 2; 0; 3; 16; 70
9; 2; 0; 3; 16; 73
9; 2; 0; 3; 17; 89
9; 2; 0; 3; 17; 90
9; 2; 0; 3; 18; 44
9; 2; 0; 3; 18; 45
9; 2; 0; 3; 18; 46
9; 2; 0; 3; 19; 82
9; 2; 1; 0; 1; 82
9; 2; 1; 0; 1; 89
9; 2; 1; 0; 1; 91
9; 2; 1; 0; 3; 71
9; 2; 1; 0; 7; 87
9; 2; 1; 0; 7; 88
9; 2; 1; 0; 7; 90
9; 2; 1; 0; 9; 79
9; 2; 1; 0; 9; 84
9; 2; 1; 0; 9; 89
9; 2; 1; 0; 9; 90
9; 2; 1; 0; 10; 87
9; 2; 1; 0; 18; 91
9; 2; 1; 1; 0; 55
9; 2; 1; 1; 0; 83
9; 2; 1; 1; 0; 91
9; 2; 1; 1; 3; 63
9; 2; 1; 1; 3; 64
9; 2; 1; 1; 3; 66
9; 2; 1; 1; 3; 67
9; 2; 1; 1; 3; 69
9; 2; 1; 1; 3; 70
9; 2; 1; 1; 3; 71
9; 2; 1; 1; 4; 57
9; 2; 1; 1; 4; 71
9; 2; 1; 1; 4; 73
9; 2; 1; 1; 4; 89
9; 2; 1; 1; 5; 45
9; 2; 1; 1; 5; 60
9; 2; 1; 1; 5; 69
9; 2; 1; 1; 5; 71
9; 2; 1; 1; 5; 76
9; 2; 1; 1; 5; 80
9; 2; 1; 1; 5; 81
9; 2; 1; 1; 5; 82
9; 2; 1; 1; 5; 84
9; 2; 1; 1; 5; 85
9; 2; 1; 1; 5; 88
9; 2; 1; 1; 6; 79
9; 2; 1; 1; 6; 84
9; 2; 1; 1; 6; 85
9; 2; 1; 1; 6; 90
9; 2; 1; 1; 7; 69
9; 2; 1; 1; 7; 70
9; 2; 1; 1; 7; 71
9; 2; 1; 1; 8; 87
9; 2; 1; 1; 8; 88
9; 2; 1; 1; 9; 83
9; 2; 1; 1; 9; 84
9; 2; 1; 1; 9; 87
9; 2; 1; 1; 10; 57
9; 2; 1; 1; 11; 73
9; 2; 1; 1; 11; 80
9; 2; 1; 1; 11; 83
9; 2; 1; 1; 11; 87
9; 2; 1; 1; 11; 89
9; 2; 1; 1; 12; 68
9; 2; 1; 1; 12; 78
9; 2; 1; 1; 12; 87
9; 2; 1; 1; 12; 88
9; 2; 1; 1; 14; 71
9; 2; 1; 1; 14; 72
9; 2; 1; 1; 14; 84
9; 2; 1; 1; 15; 64
9; 2; 1; 1; 15; 79
9; 2; 1; 1; 16; 63
9; 2; 1; 1; 16; 71
9; 2; 1; 1; 16; 77
9; 2; 1; 1; 16; 78
9; 2; 1; 1; 16; 83
9; 2; 1; 1; 16; 84
9; 2; 1; 1; 16; 89
9; 2; 1; 1; 16; 90
9; 2; 1; 1; 17; 75
9; 2; 1; 1; 17; 76
9; 2; 1; 1; 17; 90
9; 2; 1; 1; 17; 91
9; 2; 1; 1; 19; 74
9; 2; 1; 1; 19; 86
9; 2; 1; 1; 19; 87
9; 2; 1; 1; 19; 91
9; 2; 1; 2; 0; 19
9; 2; 1; 2; 0; 76
9; 2; 1; 2; 0; 88
9; 2; 1; 2; 1; 87
9; 2; 1; 2; 1; 88
9; 2; 1; 2; 2; 86
9; 2; 1; 2; 2; 88
9; 2; 1; 2; 5; 36
9; 2; 1; 2; 6; 64
9; 2; 1; 2; 6; 79
9; 2; 1; 2; 7; 61
9; 2; 1; 2; 7; 62
9; 2; 1; 2; 7; 63
9; 2; 1; 2; 7; 64
9; 2; 1; 2; 7; 66
9; 2; 1; 2; 7; 67
9; 2; 1; 2; 7; 68
9; 2; 1; 2; 7; 69
9; 2; 1; 2; 7; 70
9; 2; 1; 2; 7; 71
9; 2; 1; 2; 7; 72
9; 2; 1; 2; 8; 61
9; 2; 1; 2; 9; 78
9; 2; 1; 2; 10; 46
9; 2; 1; 2; 10; 79
9; 2; 1; 2; 10; 86
9; 2; 1; 2; 11; 59
9; 2; 1; 2; 11; 68
9; 2; 1; 2; 11; 75
9; 2; 1; 2; 11; 76
9; 2; 1; 2; 12; 37
9; 2; 1; 2; 12; 74
9; 2; 1; 2; 13; 56
9; 2; 1; 2; 13; 67
9; 2; 1; 2; 14; 11
9; 2; 1; 2; 14; 57
9; 2; 1; 2; 15; 53
9; 2; 1; 2; 15; 69
9; 2; 1; 2; 15; 77
9; 2; 1; 2; 15; 82
9; 2; 1; 2; 15; 85
9; 2; 1; 2; 15; 89
9; 2; 1; 2; 15; 90
9; 2; 1; 2; 15; 91
9; 2; 1; 2; 16; 77
9; 2; 1; 2; 16; 78
9; 2; 1; 2; 16; 79
9; 2; 1; 2; 16; 88
9; 2; 1; 2; 19; 79
9; 2; 1; 3; 1; 55
9; 2; 1; 3; 3; 64
9; 2; 1; 3; 3; 66
9; 2; 1; 3; 3; 73
9; 2; 1; 3; 3; 77
9; 2; 1; 3; 3; 81
9; 2; 1; 3; 3; 84
9; 2; 1; 3; 3; 88
9; 2; 1; 3; 4; 5
9; 2; 1; 3; 4; 85
9; 2; 1; 3; 4; 86
9; 2; 1; 3; 5; 59
9; 2; 1; 3; 6; 57
9; 2; 1; 3; 6; 80
9; 2; 1; 3; 6; 90
9; 2; 1; 3; 7; 81
9; 2; 1; 3; 9; 49
9; 2; 1; 3; 9; 87
9; 2; 1; 3; 10; 82
9; 2; 1; 3; 10; 90
9; 2; 1; 3; 11; 77
9; 2; 1; 3; 13; 72
9; 2; 1; 3; 13; 85
9; 2; 1; 3; 13; 90
9; 2; 1; 3; 13; 91
9; 2; 1; 3; 15; 83
9; 2; 1; 3; 15; 91
9; 2; 1; 3; 17; 72
9; 2; 1; 3; 17; 91
9; 2; 1; 3; 19; 73
9; 2; 2; 0; 2; 75
9; 2; 2; 0; 2; 82
9; 2; 2; 0; 2; 89
9; 2; 2; 0; 3; 35
9; 2; 2; 0; 3; 72
9; 2; 2; 0; 3; 77
9; 2; 2; 0; 3; 82
9; 2; 2; 0; 3; 83
9; 2; 2; 0; 3; 84
9; 2; 2; 0; 3; 87
9; 2; 2; 0; 3; 88
9; 2; 2; 0; 4; 83
9; 2; 2; 0; 4; 84
9; 2; 2; 0; 6; 72
9; 2; 2; 0; 6; 91
9; 2; 2; 0; 7; 84
9; 2; 2; 0; 7; 86
9; 2; 2; 0; 9; 80
9; 2; 2; 0; 9; 85
9; 2; 2; 0; 9; 87
9; 2; 2; 0; 10; 86
9; 2; 2; 0; 10; 88
9; 2; 2; 0; 12; 91
9; 2; 2; 0; 13; 79
9; 2; 2; 0; 13; 84
9; 2; 2; 0; 13; 86
9; 2; 2; 0; 13; 87
9; 2; 2; 0; 13; 88
9; 2; 2; 0; 13; 91
9; 2; 2; 0; 14; 78
9; 2; 2; 0; 14; 89
9; 2; 2; 0; 14; 90
9; 2; 2; 0; 16; 89
9; 2; 2; 1; 1; 54
9; 2; 2; 1; 1; 55
9; 2; 2; 1; 4; 51
9; 2; 2; 1; 4; 77
9; 2; 2; 1; 4; 78
9; 2; 2; 1; 4; 85
9; 2; 2; 1; 4; 86
9; 2; 2; 1; 5; 83
9; 2; 2; 1; 5; 85
9; 2; 2; 1; 5; 86
9; 2; 2; 1; 5; 91
9; 2; 2; 1; 6; 88
9; 2; 2; 1; 8; 65
9; 2; 2; 1; 8; 66
9; 2; 2; 1; 8; 67
9; 2; 2; 1; 8; 68
9; 2; 2; 1; 8; 69
9; 2; 2; 1; 8; 70
9; 2; 2; 1; 8; 71
9; 2; 2; 1; 8; 72
9; 2; 2; 1; 8; 73
9; 2; 2; 1; 8; 74
9; 2; 2; 1; 8; 75
